0 1.0000000000 
1 -0.5942717746 
2 0.2460373565 
3 -0.2094582110 
4 0.1478787317 
5 -0.1389128771 
6 0.1144967816 
7 -0.1142456862 
8 0.1022977596 
9 -0.1076441611 
10 0.1022977596 
11 -0.1142456862 
12 0.1144967816 
13 -0.1389128771 
14 0.1478787317 
15 -0.2094582110 
16 0.2460373565 
17 -0.5942717746 
