5	3.118033989	3.25972041	0.141686422	0.623606798	0.651944082  1 
7	4.605179257	4.745976282101861	0.1407970252551607	0.657882751	0.67799661172  1
9	6.04729978393702	6.214916754901986	0.16761697096496597	0.67192219821	0.6905463061  1
11      7.468936362524408 7.658011207901423 0.18907484537701524 0.67899421477 0.69618283708 1
13      8.879584329744329 9.055548745426915 0.1759644156825857 0.68304494844 0.69658067272 1
15      10.283667572465772 10.447439117189214 0.16377154472344202 0.68557783816 0.69649594114 1
17      11.683520165292492 11.837255501851756 0.1537353365592633 0.68726589207 0.69630914716 1

6       4.302775638     4.302775638     0       0.717129273     0.717129273          0
8       5.651093409     5.651708101015511     0.0006146920783347554      0.706386676     0.70646351262  0
10      7.015446354     7.01815932433215    0.002712969840112045       0.7015446354     0.701815932433215 0
12      8.38739091744522 8.395755983485557 0.008365066040337155 0.69894924312 0.69964633195 0
14    	9.763549533547037 9.77625924300591 0.012709709458873064	0.69739639525 0.69830423164 0
16      11.142296360616784 11.159451516260313 0.017155155643528985 0.69639352253 0.69746571976 0
18      12.522749087033763 12.544461897385583 0.021712810351820266 0.69570828261 0.69691454985 0
