0 1.0000000000 
1 -0.5922799215 
2 0.2440773436 
3 -0.2043849228 
4 0.1422564273 
5 -0.1294787291 
6 0.1041163213 
7 -0.0988255186 
8 0.0852837003 
9 -0.0833263712 
10 0.0751449977 
11 -0.0751943229 
12 0.0700020921 
13 -0.0715922633 
14 0.0684023344 
15 -0.0715922633 
16 0.0700020921 
17 -0.0751943229 
18 0.0751449977 
19 -0.0833263712 
20 0.0852837003 
21 -0.0988255186 
22 0.1041163213 
23 -0.1294787291 
24 0.1422564273 
25 -0.2043849228 
26 0.2440773436 
27 -0.5922799215 
